p1_name,p2_name,y_true,y_pred_catboost,abs_error,consistency_confidence,density_confidence,combined_confidence,neighbor_target_std,mean_neighbor_distance,local_mean_target
greg lorkiewicz,kresten hougaard,-20.0,-26.0,6.0,0.040058797852906725,0.10577637691946033,0.05648819261954513,23.963305281200256,8.453906714553236,-4.6
david chelly,tiger sowa,-11.0,1.0,12.0,0.08822692387723109,0.07364059893693167,0.08458034264215625,10.334408546211051,12.579465871216422,-4.0
jan port,jaroslaw pupiallo,44.0,45.0,1.0,0.0956659329841238,0.08955386353200169,0.09413791562109328,9.453041838477178,10.166464076032346,32.2
norbert stolicki,jiří borovička,43.0,26.0,17.0,0.05631553985890897,0.07682145458051429,0.0614420185393103,16.75708805252273,12.017196894546297,14.0
andreas kotala,šimon kniezek,41.0,19.0,22.0,0.13445575607745877,0.08995230789717826,0.12332989403238864,6.437390775772433,10.117002146771704,30.6
jesper hedlund,matěj volf,24.0,25.0,1.0,0.05134542921556469,0.11124818382362102,0.06632111786757877,18.475930287809597,7.988910790538881,5.8
manfred grab,ola ulmo,-19.0,-22.0,3.0,0.0837276121273456,0.08579639586592853,0.08424480806199133,10.943491216243562,10.655501258615457,-0.2
piotr ostaszyk,rafał kołodziejski,38.0,36.0,2.0,0.045299900252078674,0.06399408922649218,0.049973447495682055,21.075103795711186,14.62644319322575,1.8
istván sági,dariusz adam walczak,16.0,5.0,11.0,0.05432407667061036,0.08002540879418431,0.060749409701503845,17.408044117591157,11.496031136459163,-1.4
borys wasilewski,damian roman,23.0,33.0,10.0,0.041544927457504904,0.11535688767051623,0.05999791751075774,23.07032726252491,7.668749826678857,11.6
gregor david,martin sopko,-27.0,-7.0,20.0,0.0952810899099975,0.0886022492143642,0.09361137973608917,9.495261976375375,10.28639519726639,-23.2
daniel jendřejek,jakub sumisławski,26.0,33.0,7.0,0.09741852731636463,0.1298235432326831,0.10551978129544426,9.264987857520376,6.702763112910091,-21.4
joerg kanonenberg,rené lindberg,3.0,11.0,8.0,0.0793000016364723,0.08847731225893553,0.08159432929208811,11.610340218959994,10.302332479013655,0.0
lucie hlavacova,małgorzata mika,43.0,30.0,13.0,0.20720126788429608,0.06270226119808188,0.17107651621274253,3.8262252939417984,14.94838815845753,18.6
szandra majoros,phet phanouvong,-45.0,-34.0,11.0,0.07407626896160652,0.07684729010606313,0.07476902424772067,12.499599993599794,12.012820603300643,-22.4
anna-klara ahlmer,kirsten i. kaptein,31.0,37.0,6.0,0.08748352363937141,0.08451814324789196,0.08674217854150156,10.430723848324238,10.831779089928622,22.0
jan maksymów,mikołaj długosz,18.0,32.0,14.0,0.0364399745197099,0.20020375962491935,0.07738092079601226,26.442390209661458,3.9949111938431847,-1.0
victoria t,marie beranová,42.0,36.0,6.0,0.04345422200639625,0.09725676118527384,0.05690485680111565,22.012723593412968,9.28206150207905,7.8
melánie tomková,ewa kozłowska,10.0,1.0,9.0,0.07304519909630246,0.08624149743722334,0.07634427368153268,12.690153663372245,10.595345972835375,16.6
vilém stráník,šimon kniezek,-17.0,-28.0,11.0,0.07752190486852642,0.0872340050747947,0.07994992992009349,11.899579824514813,10.463419559179897,-21.0
kewin janczyszyn,jaroslaw pupiallo,-22.0,-26.0,4.0,0.08967916535044704,0.06155475793784426,0.08264806349729634,10.150862032359617,15.245697871312618,1.6
manfred grab,wojciech stasiło,23.0,19.0,4.0,0.05362602349814657,0.07235035141778627,0.058307105478056495,17.647662734764626,12.821632934794076,13.4
fabienne dony,magdalena kotnis,39.0,45.0,6.0,0.14326716211422386,0.05069628791825677,0.12012444356523208,5.979966555090422,18.72531009789929,28.8
adam borkowski,oliver śliwiński,45.0,38.0,7.0,0.055705042884249455,0.0521072851738077,0.05480560345663901,16.951696080333672,18.191174452179308,26.8
rafał kołodziejski,dmitry dubovenko,-36.0,-21.0,15.0,0.08971087402091663,0.05719738850396649,0.0815825026416791,10.146920715172657,16.483315692475237,-34.8
arkadiusz pastuszka,gregor david,-31.0,-19.0,12.0,0.044715679203255455,0.06044647967416092,0.04864837932098182,21.36352030916253,15.543560607508306,-18.0
malte thyregod,kresten hougaard,-21.0,-13.0,8.0,0.09271532142444126,0.08189420813435946,0.09001004310192082,9.785703858180055,11.210875747883822,-4.2
guidi weijel,piotr ostaszyk,18.0,23.0,5.0,0.0806794134321274,0.08843048440983348,0.08261718117655392,11.39473562659529,10.308317563493974,10.4
borys wasilewski,paweł wołodkowicz,26.0,42.0,16.0,0.0435540760745102,0.064638221120122,0.04882511233591315,21.959963570097287,14.47072278090119,12.4
koen hageraats,jesper hedlund,22.0,33.0,11.0,0.12495538218161198,0.10647421551333175,0.12033509051454193,7.002856560004639,8.391945225224871,28.4
rav rykowski,matěj volf,-9.0,1.0,10.0,0.0584212076608619,0.06801633719077059,0.06081999004333907,16.117071694324622,13.702350072089652,3.2
maciej gul,jiří borovička,-8.0,-4.0,4.0,0.053928445063472136,0.10612187000493013,0.06697680129883664,17.54308980767071,8.42312833305277,-3.2
david chelly,bertrand carlier,-25.0,-1.0,24.0,0.0866734996170083,0.09058090748131294,0.08765035158308446,10.537551897855591,10.039854068654616,8.4
kirsten i. kaptein,lucie hlavacova,-3.0,5.0,8.0,0.05521384410200805,0.08292835146812999,0.06214247094353854,17.11139970896595,11.05860218244309,0.0
bastian böhm,greg lorkiewicz,-2.0,-11.0,9.0,0.05392844506347212,0.1287855531122997,0.07264272207567901,17.543089807670714,6.764846101394697,8.2
małgorzata mika,szandra majoros,43.0,32.0,11.0,0.10449632957276946,0.06321835400117885,0.09417683567987181,8.56971411425142,14.818191026950064,22.4
molnár gergely,ola ulmo,6.0,-9.0,15.0,0.09360688604493492,0.08871929091775771,0.09238498726314061,9.682974749528164,10.271505775750558,-3.2
michał kurek,martin sopko,-27.0,-18.0,9.0,0.06188947480852043,0.06438572584261146,0.0625135375670432,15.157836257197134,14.531392819030467,-21.2
korbinian heim,martin lorkiewicz,19.0,20.0,1.0,0.0544944151294396,0.0935478853696811,0.06425778268949998,17.35050431543706,9.689712504437864,6.6
jan port,joerg kanonenberg,-19.0,-10.0,9.0,0.1219512195121951,0.07517427521089808,0.11025698343687085,7.200000000000001,12.30242289925037,-10.4
mikuláš zobač,piotr butryn,-32.0,-11.0,21.0,0.0513397225353124,0.06964035502364764,0.05591488065739621,18.478095139921756,13.35949026481028,-5.4
andreas kotala,rené lindberg,-32.0,-8.0,24.0,0.16149083182969445,0.08367850265837924,0.14203774953686565,5.192301994298868,10.95050064510044,-10.2
bartosz panek,daniel lipowski,-13.0,-17.0,4.0,0.07226767538891923,0.05863190972822317,0.06885873397374521,12.83744522870497,16.055559074151017,-33.0
wojciech stasiło,gregor david,-37.0,-13.0,24.0,0.07034751687022248,0.0843782897231883,0.07385521008346393,13.215142829345433,10.851389774319951,-9.6
miłosz dużyński,łukasz wilamowski,-6.0,-14.0,8.0,0.03477874007321856,0.09466575208202274,0.04975049307541961,27.75319801392265,9.563482336606318,-1.6
melánie tomková,annemarie del favero,-2.0,14.0,16.0,0.04371041510853187,0.11580190806714401,0.06173328834818491,21.87784267243916,7.6354362954035455,0.6
ewa kozłowska,zuzanna strauss,30.0,19.0,11.0,0.08952114123460461,0.07310256099451282,0.08541649617458166,10.170545708072895,12.679411314674207,-3.4
manfred grab,dariusz adam walczak,26.0,35.0,9.0,0.07817677758901,0.0744587232687204,0.0772472640089376,11.79152237838694,12.430259828536347,28.6
kirsten i. kaptein,fabienne dony,15.0,-9.0,24.0,0.0424605463561508,0.10541230139238682,0.05819848511520981,22.551274908527898,8.486558843617306,-8.2
šimon kniezek,damian roman,-5.0,-20.0,15.0,0.03492788681171622,0.12988104078225648,0.05866617530435129,27.63041802072491,6.69935314636479,-12.6
marcel błądek,daniel jendřejek,-20.0,-12.0,8.0,0.035772061500262305,0.07927112486635694,0.04664682734178596,26.95477694213031,11.614933895360995,-3.2
andreas kotala,borys wasilewski,33.0,15.0,18.0,0.046470001061539305,0.09217607620971544,0.057896519848583336,20.51925924588897,9.848802000693095,10.4
jesper hedlund,malte thyregod,2.0,1.0,1.0,0.08421888242284671,0.08606227851968667,0.0846797314470567,10.87382177525455,10.619492502412086,3.4
piotr ostaszyk,ola ulmo,-18.0,-24.0,6.0,0.05375687275142631,0.07249705011637353,0.05844191709266311,17.6022725805505,12.793664685594553,-9.4
guidi weijel,molnár gergely,-29.0,1.0,30.0,0.053822664441879574,0.08740590096023228,0.062218473571467744,17.579533554676587,10.44087514703358,1.6
rav rykowski,bastian böhm,33.0,12.0,21.0,0.05946559293551948,0.06826771694763419,0.06166612393854816,15.816447135814036,13.648212137620856,7.2
małgorzata mika,phet phanouvong,14.0,8.0,6.0,0.04514106620237707,0.13244015059939124,0.06696583730163061,21.152777595389214,6.5505803600664025,4.6
koen hageraats,kresten hougaard,32.0,31.0,1.0,0.039180895792889775,0.10666074654007762,0.05605085847968674,24.522642598219303,8.375520352506172,13.8
michal horácek,rené lindberg,-25.0,-28.0,3.0,0.04495344781912959,0.10824260142940835,0.06077573622169928,21.2452347598232,8.238506713571194,-4.8
michał kurek,jan port,14.0,9.0,5.0,0.1069261955661495,0.07207263178269273,0.09821280462028531,8.35224520712844,12.874892247796847,-10.2
matěj volf,greg lorkiewicz,14.0,24.0,10.0,0.0626306257717299,0.1131882397315323,0.0752700292616805,14.966629547095765,7.834840106815595,-4.0
martin sopko,joerg kanonenberg,-14.0,-13.0,1.0,0.040873516625176486,0.09594764399233333,0.054642048466965694,23.465719677862,9.42235075704313,8.4
korbinian heim,bertrand carlier,9.0,9.0,0.0,0.07475294847183077,0.08597956129984012,0.0775596016788331,12.37739875741264,10.630671113948328,7.0
helena marska,zuzanna minarska,23.0,18.0,5.0,0.05795266912692934,0.09491720825459715,0.0671938039088463,16.25546062097288,9.535497391765805,-4.4
lucie hlavacova,fabienne dony,33.0,20.0,13.0,0.08128034806528743,0.09610754289039292,0.0849871467715638,11.303096920755832,9.405010573836675,-8.8
miłosz dużyński,paweł wołodkowicz,22.0,14.0,8.0,0.04977783158608699,0.07632536114484482,0.05641471397577645,19.089263998384013,12.101805022609344,5.0
bertrand carlier,martin sopko,-34.0,-21.0,13.0,0.10889795358082949,0.0762783484031909,0.10074305228641983,8.182909018191515,12.109880076508942,-6.8
ola ulmo,greg lorkiewicz,-21.0,2.0,23.0,0.16952084719853724,0.08622533563324414,0.148696969307214,4.898979485566356,10.597519367781393,9.0
norbert stolicki,daniel lipowski,25.0,10.0,15.0,0.04499154430615392,0.06485072550108498,0.049956339604886685,21.22639865827456,14.420027953014491,13.2
jan port,tiger sowa,22.0,23.0,1.0,0.08846897582648353,0.09042260243447567,0.08895738247848156,10.303397497913005,10.059181809378307,12.8
małgorzata mika,dominika patrzek,-9.0,-3.0,6.0,0.03843671077234192,0.06457898530426424,0.0449722794053225,25.016794358990122,14.484913479028734,-1.6
jaroslaw pupiallo,david chelly,-30.0,-22.0,8.0,0.05569772225254222,0.09556340748442341,0.06566414356051252,16.95405556201819,9.464256417007707,-7.6
jiří borovička,rafał szlazak,-27.0,-23.0,4.0,0.11923962145346817,0.08196652033762707,0.1099213461745079,7.386474125047755,11.200103113819093,-20.8
wojciech stasiło,arkadiusz pastuszka,11.0,28.0,17.0,0.08086285328164007,0.10004601228518933,0.08565864303252739,11.366617790706258,8.995400887637762,-5.0
martin lorkiewicz,piotr ostaszyk,18.0,23.0,5.0,0.04737158937134128,0.0945280476243526,0.05916070393459411,20.109699152399074,9.578870770439746,10.0
kirsten i. kaptein,magdalena kotnis,24.0,38.0,14.0,0.057302847419311055,0.05256138886194797,0.056117482779970286,16.451139778143034,18.025372457841463,18.6
małgorzata mika,fabienne dony,-37.0,-36.0,1.0,0.04767811608702943,0.11795379149950252,0.0652470349401477,19.973983077994234,7.477896193817708,-11.2
adam borkowski,rafał kołodziejski,41.0,27.0,14.0,0.06480661651243948,0.057743790140618374,0.0630409099194842,14.430523206037957,16.317879508165085,23.6
anna-klara ahlmer,lucie hlavacova,41.0,24.0,17.0,0.035295738149925496,0.09803480701829517,0.05098050536701791,27.332032489370416,9.200458698443512,31.4
ola ulmo,bertrand carlier,-3.0,-3.0,0.0,0.06255737232037642,0.08996950863993407,0.06941040640026583,14.985326155943353,10.114876752323818,-1.8
marcin siperek,dmitry dubovenko,-23.0,-7.0,16.0,0.05959119995026242,0.05289831710915448,0.05791797923998544,15.781001235663089,17.904193075490902,4.4
greg lorkiewicz,martin sopko,-31.0,-30.0,1.0,0.07077081709297481,0.09788473254525701,0.07754929595604536,13.130118049735882,9.216097791733251,-13.0
adam borkowski,piotr butryn,20.0,11.0,9.0,0.07738089294864767,0.09639970070842678,0.08213559488859244,11.923086848631105,9.373476189771873,5.8
victoria t,dominika patrzek,-7.0,-13.0,6.0,0.07914879173711811,0.07135664978109432,0.07720075624811217,11.634431657799189,13.014110851164796,-24.2
wojciech stasiło,miłosz dużyński,-8.0,-2.0,6.0,0.046079359042489214,0.062385332307460885,0.05015585235873213,20.70169075220669,15.029408885274247,-9.2
magdalena kotnis,małgorzata mika,-21.0,-16.0,5.0,0.06074995157145921,0.06624660997530397,0.062124116172420404,15.460918472070151,14.095112042303588,-8.6
maciej gul,bartosz panek,-20.0,-13.0,7.0,0.09233129006645342,0.10880032922202526,0.09644854985534639,9.830564581955606,8.191148658744707,-15.4
jiří borovička,daniel lipowski,-14.0,-16.0,2.0,0.056674824725585216,0.058164096744584275,0.05704714273033498,16.644518617250547,16.19273668757026,-6.6
jan port,norbert stolicki,1.0,2.0,1.0,0.07828065114521957,0.09845569644807474,0.08332441247093336,11.77454882362802,9.1568526360219,5.6
martin lorkiewicz,david chelly,5.0,0.0,5.0,0.06761393180773187,0.0989866730479809,0.07545711711779413,13.789851340750559,9.102370038391726,10.8
kirsten i. kaptein,fabienne dony,-11.0,-9.0,2.0,0.03370029294938838,0.11450241479954994,0.05390082341192877,28.67333255831976,7.733440266308956,-2.8
molnár gergely,korbinian heim,-5.0,-7.0,2.0,0.0754490409334427,0.10603060000947473,0.0830944307024507,12.253978945632312,8.431239660160761,1.8
lucie hlavacova,magdalena kotnis,22.0,34.0,12.0,0.07009428092240914,0.06611775790148698,0.0691001501671786,13.2664991614216,14.124529804685196,34.0
gregor david,łukasz wilamowski,21.0,27.0,6.0,0.10918900582288675,0.10389064406108348,0.10786441538243594,8.158431221748456,8.62550582911047,18.8
jaroslaw pupiallo,jiří borovička,-12.0,-5.0,7.0,0.059456652008618806,0.08598380243887559,0.066088439616183,15.818975946628152,10.630097432721504,-5.6
kresten hougaard,martin sopko,22.0,16.0,6.0,0.04815885136466666,0.10635128044692078,0.0627069586352302,19.764614845728715,8.40280169451362,-2.6
dmitry dubovenko,borys wasilewski,31.0,11.0,20.0,0.08029383141798067,0.08401377913593554,0.08122381834746939,11.454256850621082,10.902809399657944,-4.0
koen hageraats,joerg kanonenberg,-3.0,19.0,22.0,0.10087853113287705,0.07894925802240968,0.0953962128552602,8.912911982062878,11.666363497883044,18.6
tiger sowa,daniel lipowski,-15.0,-8.0,7.0,0.0559260398535264,0.057246725428308734,0.05625621124722198,16.880758276807352,16.468248052935724,5.2
david chelly,rafał szlazak,-5.0,1.0,6.0,0.08395921177218472,0.09999826096396729,0.08796897407013037,10.910545357588685,9.00017390662757,-9.6
alex du noyer,thomas cavé,-15.0,-9.0,6.0,0.03954660320593405,0.09473956712501612,0.053344844185704565,24.286621831782206,9.555251943260659,-1.6
luca francione,rémy bou,19.0,16.0,3.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
florent paran,guillaume manzano,22.0,19.0,3.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
sylvain ternon,christian schaefer,30.0,18.0,12.0,0.10056040392403998,0.08074792988602457,0.09560728541453613,8.94427190999916,11.384218411685557,18.0
arnold nanitelamio,pierre barrier,19.0,9.0,10.0,0.06038103719995657,0.1413010470941106,0.08061103967349507,15.561490931141527,6.0770883908168845,-21.2
laurent pepin,jean-pierre stevenot,26.0,12.0,14.0,0.08137403221556523,0.08073323122199313,0.08121383196717222,11.288932633336067,11.386473139546316,21.6
philippe montembaut,régis steyer,5.0,9.0,4.0,0.038251461131422075,0.11812220851112153,0.05821914797634693,25.142792207708354,7.465808526648461,3.2
yuda li,marin mameron,9.0,8.0,1.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
oliver bodem,yves bret,-32.0,-17.0,15.0,0.04066161429143655,0.10807644560106021,0.05751532211884246,23.593219364893805,8.252709916934853,-13.6
christian baus,frederic morisse,28.0,32.0,4.0,0.06683237647229144,0.10927805378539146,0.07744379580056644,13.96280774056565,8.150968244400435,-8.2
jules monnaye,bastien cacace,21.0,31.0,10.0,0.05442608397948145,0.1437241074098789,0.0767505898370808,17.3735431043872,5.95777499002415,16.6
dirk skock,patrick ecuyer,14.0,26.0,12.0,0.12178632452799958,0.057481269608233236,0.10571006079805799,7.211102550927978,16.39697134067419,10.0
duncan stahl,lucas steyer,21.0,16.0,5.0,0.05966334132528875,0.10899493491446557,0.07199623972258296,15.760710643876436,8.174738264532714,3.0
jonathan cassier,gregoire lebreuilly,20.0,31.0,11.0,0.03947724216783905,0.13387938810353894,0.06307777865176403,24.331050121192877,6.469409699024209,12.0
arnaud le toux,arnaud de panthou,47.0,33.0,14.0,0.040845068733012024,0.08030461528868552,0.0507099553719304,23.482759633399137,11.452584405082064,25.4
igor neusy,samuel worobel,10.0,-1.0,11.0,0.09471273258387358,0.05585003238079895,0.08499705753310492,9.558242516278815,16.90509257329986,3.8
florent guinot,thibault perin,-19.0,-24.0,5.0,0.04321603842876655,0.1181139024701336,0.06194050443910831,22.139557357815445,7.466403861754216,7.2
kirsten i. kaptein,pauline cavé,-30.0,-25.0,5.0,0.06265160369508183,0.08973130979053542,0.06942153021894523,14.961283367412035,10.144382070587772,-1.6
paul pincemin,noa worobel,-22.0,-19.0,3.0,0.046120441543893574,0.1162705384068538,0.06365796575963363,20.68235963327202,7.600631025727262,-7.2
axel naim,pierre eloy,-19.0,-17.0,2.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
frederic antoine,rachid bech-azeddine,14.0,11.0,3.0,0.051773176526458964,0.13946553012348156,0.07369626492571461,18.315021157508937,6.170230515845806,-10.4
andreas kotala,johan bret,33.0,14.0,19.0,0.04031575084833613,0.10458138204258842,0.0563821586468992,23.804201309852846,8.561931392269921,15.4
hugo de fonscolombe,oscar wimbush,12.0,7.0,5.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
aurélie haurant,fabienne dony,-19.0,-28.0,9.0,0.06260966937520308,0.08743791315714079,0.06881673032068751,14.971973817770321,10.436686488649723,-5.8
pierre nicolas vaujany,romain floch,10.0,9.0,1.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
rachid ben cherif,son le thai,-24.0,-4.0,20.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
xavier collet,paul vaujany,24.0,13.0,11.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
matthew davidson,nicolas lenggenhager,7.0,3.0,4.0,0.07391874718320506,0.08331050884364012,0.07626668759831381,12.52836781069266,11.00328762697672,-14.2
bhargav shirodkar,pierre courtieu,-20.0,-22.0,2.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
pierre barrier,marin mameron,28.0,20.0,8.0,0.0548121522332295,0.06665223103939454,0.05777217193477076,17.2441294358399,14.003248719595806,1.8
pierre eloy,christophe lozach,3.0,4.0,1.0,0.07912726287400271,0.08803020617211292,0.08135299869853026,11.637869220780924,10.35973711165509,16.6
marcus bech-azeddine,karol couvreux,-41.0,-43.0,2.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
matěj volf,koen hageraats,-37.0,-17.0,20.0,0.03785959664638801,0.08254470015616547,0.04903087252383237,25.413382301456846,11.114648161639819,-10.6
katrin maldre,aurelie bujeau,2.0,0.0,2.0,0.07112445254689553,0.09337535528045211,0.07668717823028467,13.059862173851606,9.709463937208145,24.2
graham king,théo skibniewski,-21.0,-24.0,3.0,0.15856405245098082,0.08803670124784241,0.14093221465019623,5.30659966456864,10.358899025359698,25.2
pierrick le donne,charles loevenbruck,-23.0,-17.0,6.0,0.02738891227054706,0.13436559030798023,0.05413308177990535,35.51112501738012,6.442381622466686,-12.4
thomas pauvert,emmanuel de jesus pequeno,18.0,18.0,0.0,0.04131054305933562,0.13851227807551353,0.0656109768133801,23.206895526976464,6.219576588400519,-1.2
david chelly,james pope,11.0,17.0,6.0,0.06221553910315392,0.04896756421899912,0.05890354538211522,15.073154945133417,19.421681493644847,8.0
rené lindberg,anthony duthuillé,36.0,35.0,1.0,0.1513514555699893,0.07542674900085607,0.132370278927706,5.607138307550475,12.257896081251632,33.4
antoine friocourt,arnaud de panthou,26.0,14.0,12.0,0.06801539144553712,0.10515993867794828,0.07730152825363991,13.70255450636851,8.50932467793172,19.2
gregoire lebreuilly,thomas lauféron,-16.0,-17.0,1.0,0.06441447001472779,0.07896705384317769,0.06805261597184027,14.524462124292244,11.663509037400848,0.2
lucas steyer,jules monnaye,27.0,26.0,1.0,0.04157488585602536,0.08159500330682129,0.05157991521872434,23.052982453470094,11.255652423221369,10.4
jack bishop,julien castel,-16.0,-22.0,6.0,0.044081957781705906,0.10222003561566899,0.05861647724019668,21.68501786948768,8.78281795713553,-9.6
freddy runget,igor neusy,25.0,2.0,23.0,0.05523523598086239,0.05576040994548698,0.05536652947201854,17.10438540258024,16.93387102027459,1.2
frederic antoine,marc-andré rauber,24.0,39.0,15.0,0.07221890686540709,0.060029085949519445,0.06917145163643518,12.84678948220138,15.658591150978626,30.4
florian carpentier,volker sach,-27.0,-3.0,24.0,0.04876158472587858,0.07169558363356791,0.05449508445280092,19.507947098554478,12.94786051412795,-11.8
damien andre,kevin ho ching ng,15.0,8.0,7.0,0.05746321012927226,0.08222779076426694,0.06365435528802094,16.40243884305014,11.161338529291509,-6.4
guidi weijel,christophe jarlaud,-7.0,13.0,20.0,0.05286709757859405,0.07138367676579294,0.057496242375393775,17.915356541246954,13.00880488799927,3.2
christian börner,jean michot,-32.0,-22.0,10.0,0.07264496615081723,0.09951473350302323,0.07936240798886873,12.765578717786358,9.048763281565943,-22.2
nicolas georges,michaël bouton,14.0,24.0,10.0,0.05467331117344875,0.1045640538846423,0.06714599685124714,17.29045979724079,8.563515977519629,-4.8
jonathan cassier,andreas kotala,-8.0,-2.0,6.0,0.0438191150668772,0.08005976540491931,0.052879277651387724,21.82109071517737,11.490668626647693,-22.8
josselin gadé,michał kurek,-11.0,-5.0,6.0,0.06773360447499577,0.07881900659676312,0.0705049550054376,13.763720427268202,11.687295148440342,10.4
samuel worobel,stephane quiquempois,-26.0,-8.0,18.0,0.06345417719053714,0.059550878690868066,0.06247835256561987,14.759403781996072,15.792363471092605,-8.6
luca hamon,thibault perin,3.0,20.0,17.0,0.16089167649473737,0.09475930030648382,0.144358582447674,5.215361924162119,9.553053861369383,10.0
nicolas lemercier,yves bret,12.0,27.0,15.0,0.06638908652672067,0.05445491834696384,0.06340554448178146,14.062716664997556,17.363814148584716,-12.2
léon krier,luca francione,13.0,7.0,6.0,0.051849451472885236,0.10707165603865526,0.06565500261432775,18.286607121059937,8.339539865143934,11.0
sylvain ternon,thomas cavé,28.0,30.0,2.0,0.07487968985217884,0.07287701906433419,0.07437902215521768,12.354756169184402,12.72174675691966,16.4
rémy bou,marin mameron,22.0,8.0,14.0,0.052711789947161795,0.11541068929490392,0.06838651478409732,17.971087891388212,7.664708668750288,-14.8
florent paran,johan bret,-7.0,-21.0,14.0,0.026596904320718352,0.04396941571172849,0.03094003216847089,36.598360619022266,21.74308138539257,22.4
axel naim,arnold nanitelamio,-22.0,-21.0,1.0,0.09081008473022029,0.05283674433899766,0.08131674963241463,10.011992808627062,17.92622288731597,-32.6
yuda li,paul pincemin,-7.0,-11.0,4.0,0.04464099465871488,0.07959758616263769,0.053380142534695585,21.400934559032695,11.563195044090293,8.0
arthur bujeau,timothee bouteiller,-58.0,-46.0,12.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
pierre nicolas vaujany,victor paul-boncour,3.0,11.0,8.0,0.05086716805941054,0.07540517002715495,0.05700166855134664,18.65904606350496,12.261690141934292,12.2
noa worobel,son le thai,4.0,5.0,1.0,0.12801221467776566,0.06671343700641148,0.11268752025992711,6.81175454637056,13.989484051074976,-15.0
pierre barrier,guillaume manzano,24.0,23.0,1.0,0.07006467240482785,0.06560532249789787,0.06894983492809535,13.272528018429647,14.242665715606261,36.2
kirsten i. kaptein,fabienne dony,5.0,-9.0,14.0,0.06121362771197546,0.1185859994837681,0.07555672065492361,15.336231610144651,7.432698668925741,-3.0
sébastien floc'h,pierre courtieu,-3.0,-3.0,0.0,0.18581211318908403,0.06525127806297992,0.15567190440755801,4.381780460041329,14.325370317418294,-14.0
bastien cacace,romain floch,-38.0,-34.0,4.0,0.026954278525248943,0.09998334147884709,0.045211544263648484,36.09986149557918,9.001666129667854,20.0
karol couvreux,jean-christophe acquaviva,21.0,12.0,9.0,0.10960059084055324,0.07791812262414521,0.10167997378645123,8.12403840463596,11.833984781996284,37.0
christoph steckermeier,xavier collet,-16.0,-19.0,3.0,0.04732701688307226,0.06853646777666274,0.05262937960646988,20.12958022413781,13.590772364555804,-15.0
phet phanouvong,brunelle fontenille,-12.0,-8.0,4.0,0.05008178267155166,0.14117004955474127,0.07285384939234907,18.967340351245877,6.083655514424338,3.8
pierre eloy,stefan steckermeier,2.0,-2.0,4.0,0.030890321294661828,0.07879963384433461,0.042867649432080025,31.372599509763294,11.690414297805727,0.6
bhargav shirodkar,christophe lozach,-25.0,-29.0,4.0,0.06575901467906012,0.10195487142007056,0.07480797886431273,14.207040508142432,8.80826110681694,-11.4
paul vaujany,marcus bech-azeddine,31.0,33.0,2.0,0.1526770057115652,0.10232058689256629,0.14008790100681548,5.549774770204643,8.773204301984425,24.0
oliver bodem,jules monnaye,-3.0,-15.0,12.0,0.12724959339254774,0.08689197707981403,0.11716018931436431,6.8585712797928995,10.50854237188615,-25.6
antoine friocourt,albéric mérieult,27.0,17.0,10.0,0.053888702896380015,0.06985611710655103,0.057880556448922774,17.556765077883796,13.315138622358688,2.4
matěj volf,luca hamon,6.0,17.0,11.0,0.055479462526050176,0.1155661912266873,0.07050114470120945,17.024687956024334,7.653049731806627,9.4
maelys martin,perrine colombi,-29.0,-33.0,4.0,0.05444655581129051,0.12068959536685492,0.07100731570018161,17.36663467687393,7.285718391551015,2.0
aurelie bujeau,segolene antoni,22.0,22.0,0.0,0.05083945692307498,0.07601635021956404,0.05713368024719725,18.669761648183943,12.155064629012323,17.2
rachid ben cherif,arnaud de panthou,-16.0,5.0,21.0,0.06300088080864016,0.08096115983003607,0.06749095056398914,14.872793954062566,11.351601707526507,0.0
oscar wimbush,paul pincemin,20.0,14.0,6.0,0.15352447281755405,0.12515587719884122,0.14643232391287583,5.513619500836088,6.990036284203029,-12.0
andreas kotala,pierre eloy,42.0,40.0,2.0,0.050505050505050504,0.07772924460601381,0.05731109903029133,18.8,11.86517069693266,29.6
johan bret,axel naim,22.0,37.0,15.0,0.07828065114521957,0.06974492654003722,0.07614671999392397,11.77454882362802,13.337960474099114,10.6
hugo de fonscolombe,noa worobel,-3.0,-6.0,3.0,0.055559187000627244,0.058234819629230605,0.05622809515777809,16.998823488700623,16.171857084246145,11.2
aurélie haurant,pauline cavé,-20.0,-30.0,10.0,0.06492335550237874,0.07349361392680412,0.06706592010848508,14.402777509911065,12.606624393188078,-8.4
