y_true,y_pred,abs_error,density_confidence,consistency_confidence,combined_confidence,mean_neighbor_distance,neighbor_target_std,local_mean_target
-34.0,35.36997086096186,69.36997086096186,0.2645843488812052,0.10710036643772688,0.18584235765946605,2.7795130521835456,8.337036214357365,35.22222222222222
48.0,12.102787648032896,35.897212351967106,0.3670296109983451,0.04250075520609555,0.2047651831022203,1.7245758108724067,22.528993664954402,10.0
-24.0,-0.3080675778060084,23.691932422193993,0.335696281193333,0.04723197248636124,0.19146412683984712,1.9788831632128914,20.17209905406261,-1.5555555555555556
-21.0,3.4551552941034926,24.45515529410349,0.24722413273072116,0.05116160983573402,0.14919287128322758,3.0449125615467705,18.54590567440562,2.7777777777777777
26.0,23.249471568774766,2.7505284312252343,0.1901211172716463,0.05381680632199319,0.12196896179681974,4.259804983005615,17.58155599232079,24.333333333333332
31.0,-5.0832325589340925,36.08323255893409,0.2867585479841038,0.04080856124196996,0.16378355461303687,2.4872543714213333,23.50466200145131,-5.444444444444445
17.0,-5.9261480834635805,22.92614808346358,0.2948666948220414,0.044912498126776404,0.1698895964744089,2.3913630042332255,21.26551721031544,-6.0
7.0,-12.402710916726095,19.402710916726093,0.21008536756296317,0.04490079233003085,0.127493079946497,3.759969776097315,21.271321910085163,-12.555555555555555
-34.0,-2.8888888888888897,31.11111111111111,1.0,0.05177375472177071,0.5258868773608854,0.0,18.31480545256848,-2.888888888888889
42.0,4.07355164619958,37.92644835380042,0.3054562297446383,0.07607332656776432,0.19076477815620133,2.2737914719762005,12.145211930613074,3.7777777777777777
-16.0,12.21063709393325,28.21063709393325,0.22469244503779479,0.04601199259906602,0.1353522188184304,3.4505279197606904,20.733464332085862,10.11111111111111
33.0,13.392266832276066,19.607733167723936,0.24885164912705762,0.043394702231153,0.14612317567910532,3.018458400849995,22.044287633850875,13.222222222222221
21.0,17.392499778650212,3.607500221349788,0.14382685323903674,0.07895066635157466,0.1113887597953057,5.9528045526938165,11.666137554139278,17.11111111111111
28.0,12.098563918994616,15.901436081005384,0.1935331191501198,0.0541721972707288,0.12385265821042431,4.16707426817381,17.45965366703588,12.222222222222221
5.0,9.506751526624342,4.506751526624342,0.260607263992047,0.05003007957911089,0.15531867178557893,2.837191583541268,18.987975402252427,10.88888888888889
4.0,8.371894730953134,4.371894730953134,0.21967918251786603,0.08580798132629261,0.15274358192207932,3.552092685972519,10.653927578104996,7.222222222222222
25.0,40.63036262203178,15.630362622031782,0.15494714568680507,0.06261768718406004,0.10878241643543254,5.453813625075107,14.969928704977146,40.111111111111114
13.0,-3.6344269501845505,16.63442695018455,0.25793037481224135,0.059192827923660395,0.15856160136795086,2.8770152632389383,15.893938591507684,-4.222222222222222
40.0,20.948907143267252,19.051092856732748,0.255011269588176,0.037867620755372186,0.1464394451717741,2.921395323488741,25.407785333546006,23.333333333333332
30.0,2.4700750860082317,27.529924913991767,0.21475984930379663,0.08826786844548898,0.1515138588746428,3.656363855915229,10.329150885948533,2.5555555555555554
-38.0,-15.011936240129478,22.98806375987052,0.38341396252309523,0.04522015114784553,0.21431705683547037,1.6081470623015308,21.114034885255887,-15.444444444444445
11.0,9.204927031460173,1.7950729685398272,0.2560236880855897,0.056997142495644144,0.1565104152906169,2.9058885819412783,16.544739195941663,9.222222222222221
-49.0,-6.7785780449860304,42.221421955013966,0.40759973222164997,0.03619913774487369,0.22189943498326184,1.453387284013736,26.624967396954478,-4.666666666666667
29.0,6.911781200455544,22.088218799544457,0.24270896818178836,0.05065703607170928,0.1466830021267488,3.120160896778247,18.740594348718236,8.88888888888889
36.0,31.24775490318728,4.752245096812722,0.28625841058898527,0.13804509829579986,0.21215175444239256,2.493347140237627,6.244009474767608,30.88888888888889
23.0,1.511957020767433,21.488042979232567,0.13899420314492114,0.06299956297156513,0.10099688305824314,6.194544645558767,14.873125984244531,1.1111111111111112
19.0,8.120151307770778,10.879848692229222,0.23157516943134412,0.05888503575573154,0.14523010259353783,3.318252265368517,15.982243233208287,7.111111111111111
-54.0,2.011627130943365,56.01162713094337,0.32544610530563894,0.03900213077010375,0.18222411803787134,2.072705384078453,24.63962481676844,0.6666666666666666
-19.0,-20.907643996500028,1.9076439965000276,0.3169099860486149,0.057543209480923736,0.18722659776476933,2.1554701461714023,16.37824513127847,-19.444444444444443
-36.0,-8.06513977879655,27.93486022120345,0.35849131647682136,0.0479443450750208,0.2032178307759211,1.7894678449335777,19.85751715734676,-8.11111111111111
